dt,individual,canopy,period,condition,Obs#,Time,Date,configName,configAuthor,remark,Observation,...13,...14,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,leaf_width,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,TRANS,rh_s,rh_r,Tref,Tmeas,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,type,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,aw,Bla,Blb,Blc,Bld,Ble,chamber,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt,MEASUREMENT_HEADER_END,month,day,instrument
2026-06-24T15:17:24Z,3,Lower,morning,predrought,1,08:17:24,2026-06-24,Auto gsw+F,LI-COR Default,NA,4,NA,NA,0.111509,2.919606,0.107407,0.688963,3.085983,3.069324,3.633442,0.54746,34.6008,34.788589,40.960159,0.441786,7.5,PSF-00548_20260624081724_5ea,0,0,0,105.435852,466.62207,0.774044,0.5,0.8,17.829273,1,87.73,87.26,26.7,27.26,27.26,88.71,156.4,154.9,1,58,4.095,08:17:04,2026-06-24,-0.4,0,-0.001,-0.002,-0.013,0.017,0.204,1.041,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,463.684204,25,-2.363536,462.62027,463.239441,-0.619171,2.517468,2.502017,1.657751,0.927547,0.25483,0.00669,0.120589,0.157789,105.435852,2.26e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624081724_5ea,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
2026-06-24T15:17:38Z,3,Lower,morning,predrought,2,08:17:38,2026-06-24,Auto gsw+F,LI-COR Default,NA,5,NA,NA,0.058893,2.920261,0.057729,0.417704,3.090767,3.080674,3.707993,0.617226,34.730309,34.844097,41.80246,0.441786,7.5,PSF-00548_20260624081738_b44,0,0,0,98.491432,475.112946,0.792699,0.5,0.8,9.373581,1,87.39,87.11,26.8,27.6,27.6,88.7,156.5,155,1,30,4.093,08:17:04,2026-06-24,-0.4,0,-0.002,-0.001,-0.013,0.232,0.495,1.377,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,474.898346,25,-0.138176,475.897919,474.915192,0.982727,2.517236,2.50154,1.658427,0.927878,0.253895,0.009589,0.122254,0.133178,98.491432,2.26e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624081738_b44,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
2026-06-24T15:17:53Z,3,Lower,morning,predrought,3,08:17:53,2026-06-24,Auto gsw+F,LI-COR Default,NA,6,NA,NA,0.023996,2.919194,0.0238,0.165468,3.120384,3.116384,3.713318,0.592934,35.13348,35.178581,41.863201,0.441786,7.5,PSF-00548_20260624081753_baf,0,0,0,97.293381,472.589478,0.794127,0.5,0.8,9.366022,1,87.7,87.59,26.9,27.63,27.63,88.7,156.4,155,0.9,29,4.094,08:17:04,2026-06-24,-0.4,0,0.003,-0,-0.01,0.148,0.389,0.673,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,472.589478,25,0.469071,474.025024,473.260803,0.764221,2.517852,2.501932,1.657328,0.927921,0.252875,0.008719,0.12404,0.133111,97.293381,2.26e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624081753_baf,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
2026-06-24T15:18:42Z,3,Upper,morning,predrought,4,08:18:42,2026-06-24,Auto gsw+F,LI-COR Default,NA,7,NA,NA,0.10444,2.920129,0.100833,0.639286,3.193346,3.177917,3.733701,0.540355,35.830627,36.004589,42.097023,0.441786,7.5,PSF-00548_20260624081842_9ad,0,0,0,120.152237,477.19812,0.748213,0.5,0.8,6.242202,1,88.06,87.63,27.22,27.72,27.72,88.69,156.5,155,0.9,21,4.091,08:18:15,2026-06-24,-0.35,0,-0.003,-0.001,-0.01,-0.073,-0.298,-0.028,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,475.79599,25,-1.661747,473.452454,474.819885,-1.367432,2.517805,2.502259,1.658291,0.927872,0.24963,0.006089,0.130211,0.125533,120.152237,2.3e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624081842_9ad,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
2026-06-24T15:18:56Z,3,Upper,morning,predrought,5,08:18:56,2026-06-24,Auto gsw+F,LI-COR Default,NA,8,NA,NA,0.112474,2.919659,0.108302,0.692354,3.217233,3.200522,3.761917,0.544683,36.085808,36.274223,42.415512,0.441786,7.5,PSF-00548_20260624081856_bc3,0,0,0,114.721657,467.85968,0.754795,0.5,0.8,11.96794,1,88.26,87.8,27.31,27.85,27.85,88.69,156.4,154.9,1,40,4.091,08:18:15,2026-06-24,-0.35,0,-0.003,-0.004,-0.015,-0.377,-0.536,0.443,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,464.586487,25,-2.796244,462.034821,463.857788,-1.822968,2.518001,2.502504,1.657806,0.927604,0.248756,0.006554,0.131777,0.142029,114.721657,2.27e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624081856_bc3,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
2026-06-24T15:19:08Z,3,Upper,morning,predrought,6,08:19:08,2026-06-24,Auto gsw+F,LI-COR Default,NA,9,NA,NA,0.116913,2.919664,0.112412,0.706812,3.235567,3.21851,3.771225,0.535658,36.287491,36.479801,42.51915,0.441786,7.5,PSF-00548_20260624081908_4a8,0,0,0,123.190643,472.398163,0.739223,0.5,0.8,4.285497,1,88.34,87.88,27.39,27.89,27.89,88.69,156.4,154.9,1,14,4.09,08:18:15,2026-06-24,-0.35,0,-0.003,-0.004,-9999,0.799,-0.504,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,469.44415299999997,25,-2.927148,466.195465,468.208923,-2.013458,2.51808,2.502598,1.657812,0.927447,0.247962,0.006119,0.133216,0.119944,123.190643,2.27e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624081908_4a8,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
2026-06-24T15:20:12Z,2,Lower,morning,predrought,7,08:20:12,2026-06-24,Auto gsw+F,LI-COR Default,NA,10,NA,NA,0.047369,2.918502,0.046612,0.364549,3.225051,3.216245,3.890861,0.66581,36.263802,36.363091,43.870224,0.441786,7.5,PSF-00548_20260624082012_144,0,0,0,111.823799,469.722687,0.761937,0.5,0.8,15.695627,1,86.01,85.78,27.79,28.43,28.43,88.69,156.3,154.9,0.9,51,4.088,08:19:42,2026-06-24,-0.15,0,0.003,-0.001,-0.011,0.099,0.224,0.934,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,463.070526,25,-4.854339,461.397888,462.775299,-1.377411,2.515157,2.499126,1.656615,0.927499,0.244046,0.007679,0.141062,0.152444,111.823799,2.3e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624082012_144,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
2026-06-24T15:20:29Z,2,Lower,morning,predrought,8,08:20:29,2026-06-24,Auto gsw+F,LI-COR Default,NA,11,NA,NA,0.015899,2.919947,0.015813,0.128934,3.206033,3.202922,3.900218,0.694184,36.114182,36.149265,43.976463,0.441786,7.5,PSF-00548_20260624082029_d98,0,0,0,201.393478,551.887268,0.635082,0.5,0.8,4.73171,1,84.98,84.9,27.9,28.47,28.47,88.69,156.5,154.7,1.1,19,4.087,08:19:42,2026-06-24,-0.15,0,-0.002,0,-0.002,1.671,2.806,10.763,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,545.390747,25,-6.152465,537.702087,543.082031,-5.379944,2.513955,2.49773,1.658104,0.927069,0.243032,0.006951,0.143028,0.123574,201.393478,2.28e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624082029_d98,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
2026-06-24T15:20:45Z,2,Lower,morning,predrought,9,08:20:45,2026-06-24,Auto gsw+F,LI-COR Default,NA,12,NA,NA,0.041111,2.919053,0.04054,0.355684,3.226618,3.21803,3.973134,0.746516,36.28587,36.382702,44.800266,0.441786,7.5,PSF-00548_20260624082045_554,0,0,0,102.083084,454.683716,0.775486,0.5,0.8,12.442028,1,85.03,84.81,28,28.79,28.79,88.69,156.4,154.9,0.9,40,4.085,08:19:42,2026-06-24,-0.15,0,-0.001,-0.003,-9999,0.216,-0.478,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,450.536377,25,-2.712612,451.047424,450.801514,0.245911,2.513794,2.497765,1.657182,0.927599,0.242068,0.009474,0.144919,0.142442,102.083084,2.26e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624082045_554,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
2026-06-24T15:22:26Z,2,Upper,morning,predrought,10,08:22:26,2026-06-24,Auto gsw+F,LI-COR Default,NA,13,NA,NA,0.021565,2.920228,0.021407,0.200046,3.277474,3.272651,4.072001,0.794527,36.897289,36.951668,45.909504,0.441786,7.5,PSF-00548_20260624082226_719,0,0,0,105.735184,491.387848,0.784823,0.5,0.8,3.508144,1,83.48,83.36,28.58,29.21,29.21,88.7,156.5,154.7,1.2,11,4.083,08:22:10,2026-06-24,0.14,0,-0.003,-0.001,-9999,0.695,1.474,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,491.387848,25,0.032726,490.107544,491.434692,-1.327148,2.511681,2.495166,1.658393,0.927042,0.23652,0.00765,0.157072,0.117029,105.735184,2.25e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624082226_719,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
2026-06-24T15:22:40Z,2,Upper,morning,predrought,11,08:22:40,2026-06-24,Auto gsw+F,LI-COR Default,NA,14,NA,NA,0.021278,2.918785,0.021124,0.197223,3.291707,3.286947,4.085364,0.793658,37.059406,37.113071,46.061337,0.441786,7.5,PSF-00548_20260624082240_acd,0,0,0,105.054977,508.992249,0.793602,0.5,0.8,4.338345,1,83.46,83.34,28.66,29.27,29.27,88.69,156.3,154.8,1,14,4.082,08:22:10,2026-06-24,0.14,0,-0.003,-0.002,-9999,0.482,0.954,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,506.364929,25,-1.85083,505.185486,506.343414,-1.157928,2.511638,2.495125,1.656906,0.927281,0.235793,0.007409,0.158606,0.119218,105.054977,2.29e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624082240_acd,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
2026-06-24T15:22:55Z,2,Upper,morning,predrought,12,08:22:55,2026-06-24,Auto gsw+F,LI-COR Default,NA,15,NA,NA,0.047769,2.920067,0.047001,0.403634,3.318329,3.308601,4.048385,0.730056,37.303654,37.413334,45.644535,0.441786,7.5,PSF-00548_20260624082255_bef,0,0,0,115.704056,519.17157,0.777137,0.5,0.8,3.664038,1,83.74,83.5,28.74,29.11,29.11,88.69,156.5,154.6,1.2,12,4.08,08:22:10,2026-06-24,0.14,0,-0.001,-0.001,0.01,0.425,0.864,1.885,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,518.296509,25,-0.676335,516.926758,518.203613,-1.276855,2.511816,2.495471,1.658227,0.926761,0.235033,0.00465,0.160191,0.117567,115.704056,2.28e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624082255_bef,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
2026-06-24T15:24:50Z,1,Upper,morning,predrought,13,08:24:50,2026-06-24,Auto gsw+F,LI-COR Default,NA,16,NA,NA,0.059419,2.919514,0.058233,0.47704,3.506663,3.495185,4.201715,0.695052,39.404232,39.53363,47.369556,0.441786,7.5,PSF-00548_20260624082450_570,0,0,0,95.554947,421.278412,0.773179,0.5,0.8,18.556763,1,85.33,85.05,29.37,29.76,29.76,88.7,156.4,154.4,1.3,60,4.078,08:22:10,2026-06-24,0.14,0,-0.003,-0.004,0.011,0.4,-0.313,-0.486,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,417.942871,25,-2.174453,420.266022,418.166412,2.099609,2.513686,2.497416,1.657656,0.926254,0.229258,0.004838,0.173633,0.159912,95.554947,2.27e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624082450_570,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
2026-06-24T15:25:09Z,1,Upper,morning,predrought,14,08:25:09,2026-06-24,Auto gsw+F,LI-COR Default,NA,17,NA,NA,0.080552,2.918291,0.078388,0.642614,3.518016,3.502541,4.213507,0.695491,39.485828,39.660282,47.500885,0.441786,7.5,PSF-00548_20260624082509_176,0,0,0,105.077507,456.951782,0.770047,0.5,0.8,13.269252,1,85.11,84.74,29.47,29.81,29.81,88.7,156.3,154.8,1,43,4.077,08:22:10,2026-06-24,0.14,0,0.002,0.002,0.01,0.505,0.932,1.61,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,455.791718,25,-0.694516,457.173218,455.957825,1.215393,2.513233,2.497096,1.656398,0.92721,0.228347,0.004235,0.17569100000000001,0.14505,105.077507,2.29e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624082509_176,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
2026-06-24T15:25:25Z,1,Upper,morning,predrought,15,08:25:25,2026-06-24,Auto gsw+F,LI-COR Default,NA,18,NA,NA,0.037893,2.919881,0.037408,0.360102,3.50258,3.493918,4.318847,0.816267,39.387726,39.485378,48.687344,0.441786,7.5,PSF-00548_20260624082525_657,0,0,0,117.557999,481.092102,0.755643,0.5,0.8,21.774288,1,84.33,84.12,29.56,30.24,30.24,88.71,156.5,154.8,1.1,72,4.076,08:22:10,2026-06-24,0.14,0,-0.003,-0,-9999,1.223,2.907,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,478.041534,25,-2.243541,476.725464,477.881226,-1.155762,2.512386,2.496032,1.658035,0.927219,0.227593,0.008271,0.177397,0.170483,117.557999,2.26e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624082525_657,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
2026-06-24T15:51:33Z,4,Lower,morning,predrought,16,08:51:33,2026-06-24,Auto gsw+F,LI-COR Default,NA,19,NA,NA,0.094119,2.919064,0.091179,1.0322769999999999,3.723266,3.698478,4.680127,0.956861,41.687317,41.966713,52.751949,0.441786,7.5,PSF-00548_20260624085133_38f,0,0,0,114.842896,476.378387,0.758925,0.5,0.8,19.761339,1,78.07,77.55,31.98,31.65,31.65,88.72,156.4,154.6,1.1,65,4.035,08:51:11,2026-06-24,0.69,0,-0.003,0.003,-0.018,-0.5,-0.394,0.113,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,472.187164,25,-2.876241,470.87323,472.261993,-1.388763,2.50286,2.48632,1.657193,0.926851,0.206908,-0.003598,0.332962,0.164386,114.842896,2.28e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624085133_38f,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
2026-06-24T15:51:48Z,4,Lower,morning,predrought,17,08:51:48,2026-06-24,Auto gsw+F,LI-COR Default,NA,20,NA,NA,0.142707,2.918766,0.136054,1.608072,3.771068,3.732466,4.769193,0.998126,42.07077,42.505867,53.756317,0.441786,7.5,PSF-00548_20260624085148_0cd,0,0,0,178.500656,464.168579,0.61544,0.5,0.8,44.706249,1,79.1,78.29,31.97,31.98,31.98,88.72,156.3,154.7,1,182,4.034,08:51:11,2026-06-24,0.69,0,-0.001,0.002,-9999,-6.815,-0.082,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,456.9422,25,-7.559678,450.598602,453.349396,-2.750793,2.503851,2.487692,1.656886,0.927077,0.206971,4.26e-4,0.33441,0.266708,178.500656,2.28e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624085148_0cd,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
2026-06-24T15:52:00Z,4,Lower,morning,predrought,18,08:52:00,2026-06-24,Auto gsw+F,LI-COR Default,NA,21,NA,NA,0.155396,2.919738,0.147543,1.570174,3.776927,3.739267,4.676097,0.89917,42.147663,42.572151,52.707275,0.441786,7.5,PSF-00548_20260624085200_548,0,0,0,126.48439,487.761688,0.740684,0.5,0.8,16.926334,1,79.24,78.45,31.97,31.63,31.63,88.72,156.5,154.6,1.2,57,4.035,08:51:11,2026-06-24,0.69,0,-0.002,0.001,0.006,0.454,1.147,-2.141,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,483.632324,25,-3.312586,481.149658,483.020813,-1.871155,2.504064,2.487878,1.657888,0.926814,0.207001,-0.003642,0.335527,0.15739,126.48439,2.29e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624085200_548,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
2026-06-24T15:52:30Z,4,Upper,morning,predrought,19,08:52:30,2026-06-24,Auto gsw+F,LI-COR Default,NA,22,NA,NA,0.479219,2.919533,0.41165,3.306807,3.910049,3.830876,4.588348,0.6783,43.195099,44.087807,51.735985,0.441786,7.5,PSF-00548_20260624085230_82e,0,0,0,109.460594,435.016022,0.748376,0.5,0.8,17.931004,1,81.99,80.33,31.98,31.3,31.3,88.69,156.4,154.4,1.3,60,4.034,08:51:11,2026-06-24,0.69,0,-0.004,-0.003,-9999,-0.27,-0.223,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,435.016022,25,0.992685,434.445251,436.436707,-1.991455,2.506557,2.491524,1.657676,0.926361,0.206928,-0.007674,0.338622,0.159822,109.460594,2.28e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624085230_82e,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
2026-06-24T15:52:41Z,4,Upper,morning,predrought,20,08:52:41,2026-06-24,Auto gsw+F,LI-COR Default,NA,23,NA,NA,0.514057,2.919113,0.437086,3.554685,3.895233,3.810094,4.581946,0.686713,42.965851,43.925961,51.669918,0.441786,7.5,PSF-00548_20260624085241_32e,0,0,0,109.109756,436.958862,0.750297,0.5,0.8,15.769331,1,81.65,79.86,31.98,31.27,31.27,88.68,156.4,153.9,1.6,53,4.033,08:51:11,2026-06-24,0.69,0,-0.001,0.004,0.011,-0.443,-1.378,-0.175,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,435.161591,25,-1.0545,435.263885,435.449707,-0.185822,2.505929,2.49106,1.657244,0.92502,0.206864,-0.008055,0.339592,0.153362,109.109756,2.31e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624085241_32e,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
2026-06-24T15:52:50Z,4,Upper,morning,predrought,21,08:52:50,2026-06-24,Auto gsw+F,LI-COR Default,NA,24,NA,NA,0.245042,2.919735,0.226069,2.205841,3.870647,3.817825,4.694118,0.823471,43.053158,43.648827,52.935013,0.441786,7.5,PSF-00548_20260624085250_cb9,0,0,0,117.840889,450.981628,0.738701,0.5,0.8,13.973231,1,81.09,79.99,31.99,31.7,31.7,88.68,156.5,154.6,1.2,47,4.029,08:51:11,2026-06-24,0.69,0,0.001,-0,-9999,-0.03,0.015,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,450.981628,25,0.679971,451.368561,451.954773,-0.586212,2.506092,2.490324,1.657884,0.926814,0.206798,-0.003137,0.340413,0.148747,117.840889,2.29e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624085250_cb9,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
2026-06-24T15:55:39Z,1,Lower,morning,predrought,22,08:55:39,2026-06-24,Auto gsw+F,LI-COR Default,NA,25,NA,NA,0.025504,2.920981,0.025283,0.334481,3.3879,3.379845,4.509865,1.121965,38.079651,38.170403,50.811226,0.441786,7.5,PSF-00548_20260624085539_dc9,0,0,0,155.952576,585.813599,0.733785,0.5,0.8,0.955816,1,70.91,70.74,32.01,30.99,30.99,88.76,156.6,154.2,1.5,3,4.028,08:55:26,2026-06-24,0.32,0,0.001,-0.003,-0,2.824,3.258,11.163,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,581.970337,25,-3.298041,578.060364,581.093567,-3.033203,2.493863,2.477393,1.659172,0.925827,0.206658,-0.011622,0.355837,0.110075,155.952576,2.3e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624085539_dc9,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
2026-06-24T15:55:50Z,1,Lower,morning,predrought,23,08:55:50,2026-06-24,Auto gsw+F,LI-COR Default,NA,26,NA,NA,0.02815,2.918855,0.027882,0.365943,3.395092,3.386265,4.508129,1.113037,38.15295,38.252399,50.792953,0.441786,7.5,PSF-00548_20260624085550_0fd,0,0,0,128.453491,564.228882,0.772338,0.5,0.8,1.922485,1,71.1,70.92,32,30.99,30.99,88.75,156.3,154.5,1.2,6,4.028,08:55:26,2026-06-24,0.32,0,-0.001,0.001,0.016,1.319,2.828,5.811,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,553.92157,25,-7.788759,548.82074,553.081848,-4.261108,2.4941,2.477649,1.656979,0.926446,0.206745,-0.011575,0.356652,0.11268,128.453491,2.29e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624085550_0fd,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
2026-06-24T15:56:01Z,1,Lower,morning,predrought,24,08:56:01,2026-06-24,Auto gsw+F,LI-COR Default,NA,27,NA,NA,0.024539,2.920231,0.024334,0.307988,3.405993,3.398574,4.479402,1.073409,38.292061,38.375656,50.469856,0.441786,7.5,PSF-00548_20260624085601_44d,0,0,0,111.385345,520.782593,0.786119,0.5,0.8,5.425254,1,71.38,71.22,31.99,30.88,30.88,88.75,156.5,154.5,1.3,17,4.028,08:55:26,2026-06-24,0.32,0,-0,0.003,0.009,0.083,0.597,2.571,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,515.239502,25,-3.752567,513.777466,515.412048,-1.634583,2.494501,2.478009,1.658397,0.926485,0.206832,-0.01276,0.357549,0.122368,111.385345,2.27e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260624085601_44d,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,6,24,PSA-00618
